Angs,Dists,X,Y,A,B1,B2i,B2ii,B3i,B3ii,B4i,B4ii,Training_TRUE
0.0350840430979106,3.9,3.8976000105359,0.136799699818952,0.136799699818952,3.8976000105359,1.88040015535847,1.20800020363266,4.59836635919636,3.9820289995488,-1.67957170710495,-4.9376482093074,-3.10650861049188
0.0350840430979106,3.95,3.94756924144021,0.138553542124323,0.138553542124323,3.94756924144021,1.90450784965794,1.22348738573052,4.60988679166384,4.00650858127965,-1.50941384779338,-4.94251272826529,-3.10650861049188
0.0350840430979106,4,3.99753847234451,0.140307384429694,0.140307384429694,3.99753847234451,1.92861554395741,1.23897456782837,4.62140588675617,4.03098754160387,-1.33053731243181,-4.94714605487601,-3.10650861049188
0.0701680861958212,0.05,0.0498769614867156,0.00350552604507334,0.00350552604507293,0.0498769614867154,0.0231857177208212,0.0142886364655232,3.70801646192696,2.09447983985257,-4.92962542979146,-3.42362448960058,-3.07142456739397
0.0701680861958212,0.1,0.0997539229734312,0.00701105209014669,0.00701105209014674,0.0997539229734308,0.0463714354416425,0.0285772729310458,3.72037540702224,2.11825012642981,-4.92600313121152,-3.46312256469396,-3.07142456739397
0.0701680861958212,0.15,0.149630884460147,0.01051657813522,0.0105165781352197,0.149630884460147,0.0695571531624637,0.0428659093965689,3.73272900919889,2.14201793043881,-4.92219558191602,-3.50195846946722,-3.07142456739397
0.0701680861958212,0.2,0.199507845946862,0.0140221041802934,0.0140221041802935,0.199507845946862,0.0927428708832849,0.0571545458620921,3.74507726845691,2.16578325187954,-4.91819330785778,-3.54013780149088,-3.07142456739397
0.0701680861958212,0.25,0.249384807433578,0.0175276302253667,0.0175276302253664,0.249384807433578,0.115928588604105,0.0714431823276147,3.7574201847963,2.18954609075203,-4.9139863504702,-3.57766615833547,-3.07142456739397
0.0701680861958212,0.3,0.299261768920294,0.0210331562704401,0.0210331562704402,0.299261768920294,0.139114306324926,0.0857318187931379,3.76975775821706,2.21330644705626,-4.90956424188809,-3.61454913757153,-3.07142456739397
0.0701680861958212,0.35,0.349138730407009,0.0245386823155134,0.0245386823155131,0.349138730407009,0.162300024045748,0.100020455258661,3.78208998871918,2.23706432079224,-4.90491597890124,-3.65079233676957,-3.07142456739397
0.0701680861958212,0.4,0.399015691893725,0.0280442083605867,0.028044208360587,0.399015691893725,0.185485741766569,0.114309091724184,3.79441687630268,2.26081971195997,-4.90002999557592,-3.68640135350014,-3.07142456739397
0.0701680861958212,0.45,0.44889265338044,0.0315497344056601,0.0315497344056599,0.44889265338044,0.20867145948739,0.128597728189707,3.80673842096754,2.28457262055944,-4.89489413447622,-3.72138178533376,-3.07142456739397
0.0701680861958212,0.5,0.498769614867156,0.0350552604507334,0.0350552604507337,0.498769614867157,0.231857177208211,0.14288636465523,3.81905462271377,2.30832304659066,-4.8894956164136,-3.75573922984095,-3.07142456739397
0.0701680861958212,0.55,0.548646576353872,0.0385607864958068,0.0385607864958066,0.548646576353872,0.255042894929033,0.157175001120753,3.83136548154137,2.33207099005363,-4.88382100864937,-3.78947928459226,-3.07142456739397
0.0701680861958212,0.6,0.598523537840587,0.0420663125408801,0.0420663125408804,0.598523537840587,0.278228612649854,0.171463637586276,3.84367099745034,2.35581645094835,-4.87785619147095,-3.82260754715819,-3.07142456739397
0.0701680861958212,0.65,0.648400499327303,0.0455718385859535,0.0455718385859534,0.648400499327303,0.301414330370675,0.185752274051799,3.85597117044067,2.37955942927481,-4.87158632305885,-3.8551296151093,-3.07142456739397
0.0701680861958212,0.7,0.698277460814019,0.0490773646310268,0.0490773646310272,0.698277460814019,0.324600048091495,0.200040910517322,3.86826600051238,2.40329992503302,-4.86499580255687,-3.88705108601609,-3.07142456739397
0.0701680861958212,0.75,0.748154422300734,0.0525828906761002,0.0525828906761001,0.748154422300734,0.347785765812317,0.214329546982845,3.88055548766545,2.42703793822297,-4.85806823125357,-3.91837755744911,-3.07142456739397
0.0701680861958212,0.8,0.79803138378745,0.0560884167211735,0.0560884167211739,0.79803138378745,0.370971483533138,0.228618183448367,3.89283963189989,2.45077346884467,-4.85078637177862,-3.94911462697889,-3.07142456739397
0.0701680861958212,0.85,0.847908345274165,0.0595939427662468,0.0595939427662469,0.847908345274165,0.394157201253959,0.24290681991389,3.9051184332157,2.47450651689812,-4.84313210521224,-3.97926789217594,-3.07142456739397
0.0701680861958212,0.9,0.897785306760881,0.0630994688113202,0.0630994688113198,0.897785306760881,0.41734291897478,0.257195456379414,3.91739189161288,2.49823708238332,-4.83508638600129,-4.0088429506108,-3.07142456739397
0.0701680861958212,0.95,0.947662268247597,0.0666049948563935,0.0666049948563936,0.947662268247597,0.440528636695602,0.271484092844937,3.92966000709143,2.52196516530026,-4.82662919456953,-4.03784539985401,-3.07142456739397
0.0701680861958212,1,0.997539229734312,0.0701105209014669,0.0701105209014665,0.997539229734312,0.463714354416423,0.285772729310459,3.94192277965134,2.54569076564895,-4.81773948750444,-4.06628083747608,-3.07142456739397
0.0701680861958212,1.05,1.04741619122103,0.0736160469465402,0.0736160469465403,1.04741619122103,0.486900072137244,0.300061365775983,3.95418020929262,2.56941388342939,-4.80839514519637,-4.09415486104754,-3.07142456739397
0.0701680861958212,1.1,1.09729315270774,0.0771215729916136,0.0771215729916133,1.09729315270774,0.510085789858065,0.314350002241505,3.96643229601528,2.59313451864157,-4.79857291679999,-4.12147306813894,-3.07142456739397
0.0701680861958212,1.15,1.14717011419446,0.0806270990366869,0.0806270990366871,1.14717011419446,0.533271507578887,0.328638638707028,3.97867903981929,2.6168526712855,-4.78824836238085,-4.14824105632078,-3.07142456739397
0.0701680861958212,1.2,1.19704707568117,0.0841326250817603,0.08413262508176,1.19704707568117,0.556457225299708,0.342927275172552,3.99092044070468,2.64056834136118,-4.77739579210331,-4.17446442316361,-3.07142456739397
0.0701680861958212,1.25,1.24692403716789,0.0876381511268336,0.0876381511268338,1.24692403716789,0.579642943020528,0.357215911638074,4.00315649867144,2.6642815288686,-4.76598820230837,-4.20014876623796,-3.07142456739397
0.0701680861958212,1.3,1.29680099865461,0.0911436771719069,0.0911436771719067,1.29680099865461,0.602828660741349,0.371504548103597,4.01538721371957,2.68799223380778,-4.75399720832248,-4.22529968311435,-3.07142456739397
0.0701680861958212,1.35,1.34667796014132,0.0946492032169803,0.0946492032169806,1.34667796014132,0.626014378462171,0.38579318456912,4.02761258584906,2.71170045617869,-4.74139297382998,-4.2499227713633,-3.07142456739397
0.0701680861958212,1.4,1.39655492162804,0.0981547292620536,0.0981547292620535,1.39655492162804,0.649200096182992,0.400081821034643,4.03983261505992,2.73540619598136,-4.72814413663359,-4.27402362855536,-3.07142456739397
0.0701680861958212,1.45,1.44643188311475,0.101660255307127,0.101660255307127,1.44643188311475,0.672385813903813,0.414370457500167,4.05204730135215,2.75910945321577,-4.71421773061814,-4.29760785226105,-3.07142456739397
0.0701680861958212,1.5,1.49630884460147,0.1051657813522,0.1051657813522,1.49630884460147,0.695571531624634,0.428659093965689,4.06425664472575,2.78281022788193,-4.69957910372339,-4.32068104005089,-3.07142456739397
0.0701680861958212,1.55,1.54618580608818,0.108671307397274,0.108671307397274,1.54618580608818,0.718757249345455,0.442947730431212,4.07646064518072,2.80650851997984,-4.68419183172186,-4.34324878949542,-3.07142456739397
0.0701680861958212,1.6,1.5960627675749,0.112176833442347,0.112176833442347,1.5960627675749,0.741942967066276,0.457236366896735,4.08865930271705,2.83020432950949,-4.66801762758704,-4.36531669816517,-3.07142456739397
0.0701680861958212,1.65,1.64593972906162,0.11568235948742,0.115682359487421,1.64593972906161,0.765128684787097,0.471525003362258,4.10085261733476,2.85389765647089,-4.65101624622659,-4.38689036363066,-3.07142456739397
0.0701680861958212,1.7,1.69581669054833,0.119187885532494,0.119187885532494,1.69581669054833,0.788314402507918,0.485813639827781,4.11304058903383,2.87758850086404,-4.63314538434344,-4.40797538346242,-3.07142456739397
0.0701680861958212,1.75,1.74569365203505,0.122693411577567,0.122693411577567,1.74569365203505,0.81150012022874,0.500102276293305,4.12522321781427,2.90127686268893,-4.61436057517553,-4.42857735523099,-3.07142456739397
0.0701680861958212,1.8,1.79557061352176,0.12619893762264,0.12619893762264,1.79557061352176,0.834685837949561,0.514390912758827,4.13740050367608,2.92496274194557,-4.59461507785248,-4.44870187650689,-3.07142456739397
0.0701680861958212,1.85,1.84544757500848,0.129704463667714,0.129704463667713,1.84544757500848,0.857871555670382,0.52867954922435,4.14957244661926,2.94864613863396,-4.5738597610936,-4.46835454486065,-3.07142456739397
0.0701680861958212,1.9,1.89532453649519,0.133209989712787,0.133209989712787,1.89532453649519,0.881057273391203,0.542968185689872,4.1617390466438,2.97232705275409,-4.55204298095821,-4.48754095786279,-3.07142456739397
0.0701680861958212,1.95,1.94520149798191,0.13671551575786,0.13671551575786,1.94520149798191,0.904242991112024,0.557256822155396,4.17390030374972,2.99600548430598,-4.52911045234369,-4.50626671308386,-3.07142456739397
0.0701680861958212,2,1.99507845946862,0.140221041802934,0.140221041802934,1.99507845946862,0.927428708832846,0.571545458620919,4.186056217937,3.0196814332896,-4.5050051139119,-4.52453740809438,-3.07142456739397
0.0701680861958212,2.05,2.04495542095534,0.143726567848007,0.143726567848007,2.04495542095534,0.950614426553666,0.585834095086441,4.19820678920565,3.04335489970498,-4.47966698610757,-4.54235864046487,-3.07142456739397
0.0701680861958212,2.1,2.09483238244206,0.14723209389308,0.147232093893081,2.09483238244206,0.973800144274487,0.600122731551965,4.21035201755567,3.0670258835521,-4.45303302191556,-4.55973600776587,-3.07142456739397
0.0701680861958212,2.15,2.14470934392877,0.150737619938154,0.150737619938154,2.14470934392877,0.996985861995308,0.614411368017488,4.22249190298706,3.09069438483097,-4.42503694998557,-4.5766751075679,-3.07142456739397
0.0701680861958212,2.2,2.19458630541549,0.154243145983227,0.154243145983227,2.19458630541549,1.02017157971613,0.62870000448301,4.23462644549981,3.11436040354159,-4.39560910973398,-4.59318153744149,-3.07142456739397
0.0701680861958212,2.25,2.2444632669022,0.1577486720283,0.1577486720283,2.2444632669022,1.04335729743695,0.642988640948534,4.24675564509394,3.13802393968395,-4.36467627801249,-4.60926089495718,-3.07142456739397
0.0701680861958212,2.3,2.29434022838892,0.161254198073374,0.161254198073374,2.29434022838892,1.06654301515777,0.657277277414057,4.25887950176943,3.16168499325806,-4.3321614869123,-4.62491877768549,-3.07142456739397
0.0701680861958212,2.35,2.34421718987563,0.164759724118447,0.164759724118447,2.34421718987563,1.08972873287859,0.671565913879581,4.27099801552629,3.18534356426392,-4.29798383225049,-4.64016078319695,-3.07142456739397
0.0701680861958212,2.4,2.39409415136235,0.16826525016352,0.168265250163521,2.39409415136235,1.11291445059941,0.685854550345103,4.28311118636452,3.20899965270152,-4.26205827226204,-4.65499250906209,-3.07142456739397
0.0701680861958212,2.45,2.44397111284907,0.171770776208594,0.171770776208594,2.44397111284906,1.13610016832024,0.700143186810626,4.29521901428412,3.23265325857087,-4.22429541599659,-4.66941955285144,-3.07142456739397
0.0701680861958212,2.5,2.49384807433578,0.175276302253667,0.175276302253667,2.49384807433578,1.15928588604106,0.714431823276148,4.30732149928509,3.25630438187197,-4.18460130089351,-4.68344751213552,-3.07142456739397
0.0701680861958212,2.55,2.5437250358225,0.178781828298741,0.178781828298741,2.5437250358225,1.18247160376188,0.728720459741672,4.31941864136742,3.27995302260481,-4.14287715898163,-4.69708198448487,-3.07142456739397
0.0701680861958212,2.6,2.59360199730921,0.182287354343814,0.182287354343813,2.59360199730921,1.2056573214827,0.743009096207195,4.33151044053112,3.30359918076941,-4.09901917112219,-4.71032856747002,-3.07142456739397
0.0701680861958212,2.65,2.64347895879593,0.185792880388887,0.185792880388887,2.64347895879593,1.22884303920352,0.757297732672717,4.3435968967762,3.32724285636575,-4.0529182086832,-4.72319285866149,-3.07142456739397
0.0701680861958212,2.7,2.69335592028264,0.189298406433961,0.18929840643396,2.69335592028264,1.25202875692434,0.771586369138241,4.35567801010264,3.35088404939383,-4.00445956200262,-4.73568045562982,-3.07142456739397
0.0701680861958212,2.75,2.74323288176936,0.192803932479034,0.192803932479034,2.74323288176936,1.27521447464516,0.785875005603764,4.36775378051045,3.37452275985366,-3.95352265496471,-4.74779695594552,-3.07142456739397
0.0701680861958212,2.8,2.79310984325607,0.196309458524107,0.196309458524107,2.79310984325607,1.29840019236598,0.800163642069286,4.37982420799962,3.39815898774524,-3.89998074497925,-4.75954795717914,-3.07142456739397
0.0701680861958212,2.85,2.84298680474279,0.199814984569181,0.199814984569181,2.84298680474279,1.3215859100868,0.81445227853481,4.39188929257017,3.42179273306857,-3.84370060761722,-4.7709390569012,-3.07142456739397
0.0701680861958212,2.9,2.89286376622951,0.203320510614254,0.203320510614254,2.8928637662295,1.34477162780763,0.828740915000333,4.40394903422208,3.44542399582364,-3.78454220511814,-4.78197585268223,-3.07142456739397
0.0701680861958212,2.95,2.94274072771622,0.206826036659327,0.206826036659328,2.94274072771622,1.36795734552845,0.843029551465855,4.41600343295536,3.46905277601046,-3.72235833794435,-4.79266394209276,-3.07142456739397
0.0701680861958212,3,2.99261768920294,0.210331562704401,0.2103315627044,2.99261768920294,1.39114306324927,0.857318187931379,4.42805248877001,3.49267907362903,-3.65699427851512,-4.80300892270331,-3.07142456739397
0.0701680861958212,3.05,3.04249465068965,0.213837088749474,0.213837088749474,3.04249465068965,1.41432878097009,0.871606824396901,4.44009620166603,3.51630288867934,-3.58828738620934,-4.81301639208442,-3.07142456739397
0.0701680861958212,3.1,3.09237161217637,0.217342614794547,0.217342614794547,3.09237161217637,1.43751449869091,0.885895460862424,4.45213457164342,3.53992422116141,-3.51606670267865,-4.82269194780661,-3.07142456739397
0.0701680861958212,3.15,3.14224857366308,0.220848140839621,0.220848140839621,3.14224857366308,1.46070021641173,0.900184097327948,4.46416759870217,3.56354307107521,-3.44015252646434,-4.83204118744042,-3.07142456739397
0.0701680861958212,3.2,3.1921255351498,0.224353666884694,0.224353666884694,3.1921255351498,1.48388593413255,0.91447273379347,4.4761952828423,3.58715943842077,-3.36035596585924,-4.84106970855637,-3.07142456739397
0.0701680861958212,3.25,3.24200249663651,0.227859192929767,0.227859192929768,3.24200249663651,1.50707165185337,0.928761370258993,4.48821762406379,3.61077332319807,-3.27647846890232,-4.849783108725,-3.07142456739397
0.0701680861958212,3.3,3.29187945812323,0.231364718974841,0.231364718974841,3.29187945812323,1.5302573695742,0.943050006724517,4.50023462236665,3.63438472540712,-3.1883113293363,-4.85818698551682,-3.07142456739397
0.0701680861958212,3.35,3.34175641960995,0.234870245019914,0.234870245019914,3.34175641960995,1.55344308729502,0.957338643190039,4.51224627775088,3.65799364504791,-3.0956351672991,-4.86628693650238,-3.07142456739397
0.0701680861958212,3.4,3.39163338109666,0.238375771064987,0.238375771064987,3.39163338109666,1.57662880501584,0.971627279655562,4.52425259021648,3.68160008212046,-2.99821938345694,-4.87408855925219,-3.07142456739397
0.0701680861958212,3.45,3.44151034258338,0.241881297110061,0.24188129711006,3.44151034258338,1.59981452273666,0.985915916121086,4.53625355976345,3.70520403662475,-2.89582158522083,-4.8815974513368,-3.07142456739397
0.0701680861958212,3.5,3.49138730407009,0.245386823155134,0.245386823155134,3.49138730407009,1.62300024045748,1.00020455258661,4.54824918639178,3.72880550856078,-2.78818698361877,-4.88881921032672,-3.07142456739397
0.0701680861958212,3.55,3.54126426555681,0.248892349200207,0.248892349200207,3.54126426555681,1.6461859581783,1.01449318905213,4.56023947010148,3.75240449792857,-2.67504775932293,-4.89575943379248,-3.07142456739397
0.0701680861958212,3.6,3.59114122704352,0.252397875245281,0.252397875245281,3.59114122704352,1.66937167589912,1.02878182551765,4.57222441089255,3.7760010047281,-2.55612239625439,-4.90242371930462,-3.07142456739397
0.0701680861958212,3.65,3.64101818853024,0.255903401290354,0.255903401290354,3.64101818853024,1.69255739361994,1.04307046198318,4.58420400876499,3.79959502895937,-2.43111498110717,-4.90881766443367,-3.07142456739397
0.0701680861958212,3.7,3.69089515001696,0.259408927335427,0.259408927335428,3.69089515001695,1.71574311134076,1.0573590984487,4.5961782637188,3.8231865706224,-2.29971446704876,-4.91494686675015,-3.07142456739397
0.0701680861958212,3.75,3.74077211150367,0.262914453380501,0.262914453380501,3.74077211150367,1.73892882906159,1.07164773491422,4.60814717575398,3.84677562971717,-2.16159389976495,-4.92081692382459,-3.07142456739397
0.0701680861958212,3.8,3.79064907299039,0.266419979425574,0.266419979425574,3.79064907299039,1.76211454678241,1.08593637137975,4.62011074487052,3.87036220624369,-2.01640960392333,-4.92643343322752,-3.07142456739397
0.0701680861958212,3.85,3.8405260344771,0.269925505470647,0.269925505470647,3.8405260344771,1.78530026450323,1.10022500784527,4.63206897106844,3.89394630020195,-1.86380032803092,-4.93180199252947,-3.07142456739397
0.0701680861958212,3.9,3.89040299596382,0.273431031515721,0.273431031515721,3.89040299596382,1.80848598222405,1.11451364431079,4.64402185434772,3.91752791159196,-1.70338634555854,-4.93692819930097,-3.07142456739397
0.0701680861958212,3.95,3.94027995745053,0.276936557560794,0.276936557560794,3.94027995745053,1.83167169994487,1.12880228077632,4.65596939470837,3.94110704041372,-1.5347685100949,-4.94181765111254,-3.07142456739397
0.0701680861958212,4,3.99015691893725,0.280442083605867,0.280442083605868,3.99015691893725,1.85485741766569,1.14309091724184,4.66791159215039,3.96468368666723,-1.35752726217976,-4.94647594553473,-3.07142456739397
0.105252129293732,0.05,0.0497233053090892,0.00525289531012202,0.00525289531012163,0.0497233053090893,0.0222352049994834,0.0130725048962817,3.7087394571783,2.09369468206018,-4.92963631220579,-3.42350177881202,-3.03634052429606
